,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-05-04,4.75,4.81,4.73,4.79,19950188.0,3239116826.0,0.006159144319791817
1,2023-05-05,4.78,4.8,4.69,4.71,17049066.0,3239116826.0,0.005263492154141896
2,2023-05-08,4.72,4.85,4.72,4.83,21978552.0,3239116826.0,0.006785353286297306
3,2023-05-09,4.92,5.02,4.83,4.86,42432369.0,3239116826.0,0.013099981037855904
4,2023-05-10,4.88,5.07,4.88,4.96,32196247.0,3239116826.0,0.009939822713884418
5,2023-05-11,4.96,5.04,4.92,5.0,28346957.0,3239116826.0,0.008751446311680516
6,2023-05-12,5.0,5.04,4.95,4.97,20063593.0,3239116826.0,0.006194155406483631
7,2023-05-15,4.97,5.01,4.85,4.93,18323021.0,3239116826.0,0.005656795350177962
8,2023-05-16,4.94,4.98,4.88,4.92,17229738.0,3239116826.0,0.005319270321372471
9,2023-05-17,4.91,5.0,4.91,4.93,11961406.0,3239116826.0,0.0036927985752126125
10,2023-05-18,4.92,5.01,4.92,4.98,16626334.0,3239116826.0,0.005132983740056061
11,2023-05-19,5.0,5.04,4.97,5.02,15697138.0,3239116826.0,0.004846116655626918
12,2023-05-22,5.01,5.02,4.96,4.98,11590085.0,3239116826.0,0.0035781620801595628
13,2023-05-23,4.97,4.98,4.88,4.89,16617751.0,3239116826.0,0.0051303339436883895
14,2023-05-24,4.86,4.96,4.85,4.9,17004259.0,3239116826.0,0.005249659062466924
15,2023-05-25,4.87,4.95,4.81,4.87,15192671.0,3239116826.0,0.004690374511363796
16,2023-05-26,4.84,4.94,4.84,4.93,11096111.0,3239116826.0,0.0034256593991710505
17,2023-05-29,4.93,4.96,4.88,4.91,12314199.0,3239116826.0,0.0038017149925422293
18,2023-05-30,4.9,4.93,4.83,4.92,16621898.0,3239116826.0,0.005131614230946544
19,2023-05-31,4.9,4.94,4.86,4.91,12273027.0,3239116826.0,0.0037890041203472173
20,2023-06-01,4.93,5.0,4.88,4.99,22915783.0,3239116826.0,0.007074700985175272
21,2023-06-02,4.99,5.04,4.98,5.01,16557424.0,3239116826.0,0.005111709422486881
22,2023-06-05,5.02,5.05,5.0,5.02,17605322.0,3239116826.0,0.005435222915914673
23,2023-06-06,5.05,5.06,4.85,4.85,23372398.0,3239116826.0,0.007215669966699744
24,2023-06-07,4.87,4.98,4.85,4.96,16803595.0,3239116826.0,0.0051877088424596395
25,2023-06-08,4.95,4.97,4.78,4.84,24505892.0,3239116826.0,0.007565609181890002
26,2023-06-09,4.86,4.88,4.78,4.84,16281141.0,3239116826.0,0.005026413641309028
27,2023-06-12,4.84,5.22,4.83,5.06,77707762.0,3239116826.0,0.023990416577830465
28,2023-06-13,5.03,5.2,5.01,5.16,53329429.0,3239116826.0,0.016464188192266208
